NMFS_DNA_ID,BOX_ID,BOX_POSITION,PLATE,PLATE_POS,Sort,SAMPLE_ID,ANALYSIS_ID,BATCH_ID,PROJECT_NAME,GENUS,SPECIES,LENGTH,WEIGHT,SEX,AGE,REPORTED_LIFE_STAGE,PHENOTYPE,HATCHERY_MARK,TAG_NUMBER,COLLECTION_DATE,ESTIMATED_DATE,PICKER,PICK_DATE,LEFTOVER_SAMPLE,SAMPLE_COMMENTS,NMFS_DNA_ID,STATE_F,COUNTY_F,WATERSHED,TRIB_1,TRIB_2,WATER_NAME,REACH_SITE,LATITUDE_F,LONGITUDE_F,HATCHERY,STRAIN,LOCATION_COMMENTS_F
T074407,T778,10A,TWJ,10A,10,08HY0039,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,1030,,Male,,Adult,Summer,Ad,,10/15/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074407,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074408,T778,10B,TWJ,10B,22,08HY0040,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,790,,Male,,Adult,Summer,Ad,,10/15/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074408,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074409,T778,10C,TWJ,10C,34,08HY0041,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,970,,Male,,Adult,Summer,Ad,,10/15/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074409,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074410,T778,10D,TWJ,10D,46,08HY0056,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,970,,Male,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074410,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074411,T778,10E,TWJ,10E,58,08HY0058,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,920,,Female,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074411,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074412,T778,10F,TWJ,10F,70,08HY0079,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,970,,Female,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074412,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074413,T778,10G,TWJ,10G,82,08HY0086,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,820,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074413,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074414,T778,10H,TWJ,10H,94,08HY0087,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,880,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074414,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074415,T778,11A,TWJ,11A,11,08HY0088,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,760,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074415,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074416,T778,11B,TWJ,11B,23,08HY0089,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,820,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074416,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074417,T778,11C,TWJ,11C,35,08HY0090,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,870,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074417,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074418,T778,11D,TWJ,11D,47,08HY0095,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,830,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074418,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074419,T778,11E,TWJ,11E,59,08HY0096,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,880,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074419,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074420,T778,11F,TWJ,11F,71,08HY0097,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,930,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074420,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074421,T778,11G,TWJ,11G,83,08HY0098,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,1050,,Male,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074421,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074422,T778,11H,TWJ,11H,95,08HY0099,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,970,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074422,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074423,T778,12A,TWJ,12A,12,08HY0100,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,840,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074423,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074424,T778,12B,TWJ,12B,24,08HY0101,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,970,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074424,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074425,T778,12C,TWJ,12C,36,08HY0102,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,960,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074425,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074426,T778,12D,TWJ,12D,48,08HY0103,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,950,,Female,,Adult,Summer,Ad,,10/22/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074426,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074427,T778,12E,TWJ,12E,60,08HY0127,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,870,,Male,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074427,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074428,T778,12F,TWJ,12F,72,08HY0128,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,1100,,Male,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074428,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074429,T778,12G,TWJ,12G,84,08HY0129,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,Oncorhynchus,tshawytscha,800,,Male,,Adult,Summer,Ad,,10/29/08,,,,,U_Columbia_R_su/fa;Columbia River @ Wells Hatchery,T074429,Washington,Douglas,Columbia River,,,Columbia River,mid-Columbia River,Wells Hatchery,,,," WA  midColumbia R, WRIA 47, Wells Hatchery "
T074430,T778,12H,TWJ,12H,96,water,NTC,,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1602,,,,,,,,,,,,,,,,blank; water in well,T074430,,,,,,,,,,,,
T074431,T779,1A,TWK,1A,1,10NB0001,NTC,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2316,38717,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074431,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074432,T779,1B,TWK,1B,13,10NB0002,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2320,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074432,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074433,T779,1C,TWK,1C,25,10NB0003,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2322,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074433,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074434,T779,1D,TWK,1D,37,10NB0004,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2324,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074434,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074435,T779,1E,TWK,1E,49,10NB0005,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2326,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074435,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074436,T779,1F,TWK,1F,61,10NB0006,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2328,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074436,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074437,T779,1G,TWK,1G,73,10NB0007,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2330,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074437,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074438,T779,1H,TWK,1H,85,10NB0008,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2371,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074438,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074439,T779,2A,TWK,2A,2,10NB0009,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2372,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074439,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074440,T779,2B,TWK,2B,14,10NB0010,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2373,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074440,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074441,T779,2C,TWK,2C,26,10NB0011,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2374,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074441,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074442,T779,2D,TWK,2D,38,10NB0012,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2375,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074442,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074443,T779,2E,TWK,2E,50,10NB0013,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2376,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074443,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074444,T779,2F,TWK,2F,62,10NB0014,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2377,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074444,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074445,T779,2G,TWK,2G,74,10NB0015,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2378,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074445,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074446,T779,2H,TWK,2H,86,10NB0016,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2380,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074446,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074447,T779,3A,TWK,3A,3,10NB0017,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2381,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074447,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074448,T779,3B,TWK,3B,15,10NB0018,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2382,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074448,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074449,T779,3C,TWK,3C,27,10NB0019,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2530,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074449,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074450,T779,3D,TWK,3D,39,10NB0020,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2531,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074450,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074451,T779,3E,TWK,3E,51,10NB0021,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2532,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074451,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074452,T779,3F,TWK,3F,63,10NB0022,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2533,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074452,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074453,T779,3G,TWK,3G,75,10NB0023,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2534,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074453,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074454,T779,3H,TWK,3H,87,10NB0024,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Female,,Adult,Spring,Ad,2535,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074454,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074455,T779,4A,TWK,4A,4,10NB0025,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,1A,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074455,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074456,T779,4B,TWK,4B,16,10NB0026,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,1B,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074456,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074457,T779,4C,TWK,4C,28,10NB0027,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,12,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074457,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074458,T779,4D,TWK,4D,40,10NB0028,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,16,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074458,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074459,T779,4E,TWK,4E,52,10NB0029,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,53,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074459,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074460,T779,4F,TWK,4F,64,10NB0030,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,54,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074460,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074461,T779,4G,TWK,4G,76,10NB0031,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,55,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074461,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074462,T779,4H,TWK,4H,88,10NB0032,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,56,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074462,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074463,T779,5A,TWK,5A,5,10NB0033,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,57,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074463,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
T074464,T779,5B,TWK,5B,17,10NB0034,,3761,PSC FY11 SNP Coordination for PST Fisheries; plate Ots.1603,Oncorhynchus,tshawytscha,,,Male,,Adult,Spring,Ad,58,1/1/10,Y,,,,Snake_R_sp/su;Rapid River Hatchery Spring Chinook Snake River Adults ,T074464,Idaho,Adams,Columbia River,Snake River,Salmon River,Rapid River,,Rapid River Hatchery,,,,"Freshwater Outside WA, Rapid River Hatchery "
